4569,"*[[Daniel Gottlob Türk]] (1756–1813)","Daniel Gottlob Türk"
4570,"*[[Mark-Anthony Turnage]] (born 1960)","Mark-Anthony Turnage"
4571,"*[[William Turner (composer)|William Turner]] (1651–1740)","William Turner (composer)"
4572,"*[[Roman Turovsky-Savchuk]] (born 1961)","Roman Turovsky-Savchuk"
4573,"*[[Tuotilo]] ({{circa|850}}–915)<ref>{{cite encyclopedia |last=Planchart |first=Alejandro Enrique |author-link=Alejandro Planchart |year=2001 |encyclopedia=[[Grove Music Online]] |title=Tuotilo |publisher=[[Oxford University Press]] |location=Oxford |access-date=1 September 2020 |doi=10.1093/gmo/9781561592630.article.28589 |isbn=978-1-56159-263-0 |url-access=subscription |url=https://www.oxfordmusiconline.com/grovemusic/view/10.1093/gmo/9781561592630.001.0001/omo-9781561592630-e-0000028589 }} {{Grove Music subscription}}</ref>","Tuotilo"
4574,"*[[Marco Tutino]] (born 1954)","Marco Tutino"
4575,"*[[Kalervo Tuukkanen]] (1909–1979)","Kalervo Tuukkanen"
4576,"*[[Erkki-Sven Tüür]] (born 1959)","Erkki-Sven Tüür"
4577,"*[[Geirr Tveitt]] (1908–1981)","Geirr Tveitt"
4578,"*[[Merlijn Twaalfhoven]] (born 1976)","Merlijn Twaalfhoven"
4579,"*[[Tyagaraja]] (1767–1847)","Tyagaraja"
4580,"*[[Christopher Tye]] (c. 1505 – c. 1572)","Christopher Tye"
4581,"*[[Georges Tzipine]] (1907–1987)","Georges Tzipine"
4582,"*[[Friedrich Christian Hermann Uber]] (1781–1822)","Friedrich Christian Hermann Uber"
4583,"*[[Marco Uccellini]] (1603/1610–1680)","Marco Uccellini"
4584,"*[[Martin Andreas Udbye]] (1820–1889)","Martin Andreas Udbye"
4585,"*[[Nobuo Uematsu]] (born 1959)","Nobuo Uematsu"
4586,"*[[Vincenzo Ugolini]] (c. 1580 – 1638)","Vincenzo Ugolini"
4587,"*[[Alfred Uhl]] (1909–1992)","Alfred Uhl"
4588,"*[[Viktor Ullmann]] (1898–1944)","Viktor Ullmann"
4589,"*[[Chinary Ung]] (born 1942)","Chinary Ung"
4590,"*[[Benjamin Carl Unseld]] (1843–1923)","Benjamin Carl Unseld"
4591,"*[[Erich Urbanner]] (born 1936)","Erich Urbanner"
4592,"*[[Hurrians#Music|Urẖiya]] (c. 1400 BC)","Hurrians#Music"
4593,"*[[Guillermo Uribe Holguín]] (1880–1971)","Guillermo Uribe Holguín"
4594,"*[[Juan de Urrede]] (c. 1430 – after 1482)","Juan de Urrede"
4595,"*[[Anton Urspruch]] (1850–1907) ","Anton Urspruch"
4596,"*[[Francesco Usper]] (Spongia, Sponga) (1561–1641)","Francesco Usper"
4597,"*[[Vladimir Ussachevsky]] (1911–1990)","Vladimir Ussachevsky"
4598,"*[[Galina Ustvolskaya]] (1919–2006)","Galina Ustvolskaya"
4599,"*[[Alexander Utendal]] (1543/1545–1581)","Alexander Utendal"
4600,"*[[Francesco Uttini]] (1723–1795)","Francesco Uttini"
4601,"*[[Yolande Uyttenhove]] (1925–2000)","Yolande Uyttenhove"
4602,"*[[Nicola Vaccai]] (1790–1848)","Nicola Vaccai"
4603,"*[[Pierre Vachon]] (1731–1803)","Pierre Vachon"
4604,"*[[Jacobus Vaet]] (c. 1529 – 1567)","Jacobus Vaet"
4605,"*[[Fartein Valen]] (1887–1952)","Fartein Valen"
4606,"*[[Antonio Valente]] (fl. 1565–1580)","Antonio Valente"
4607,"*[[Vincenzo Valente]] (1855–1921)","Vincenzo Valente"
4608,"*[[Giovanni Valentini]] (c. 1582 – 1649)","Giovanni Valentini"
4609,"*[[Giuseppe Valentini]] (1681–1753)","Giuseppe Valentini"
4610,"*[[Jehan Vaillant]] ({{fl|1360–1390}})<ref>{{cite encyclopedia |last=Günther |first=Ursula |author-link=Ursula Günther |year=2001 |encyclopedia=[[Grove Music Online]] |title=Vaillant, Jehan |publisher=[[Oxford University Press]] |location=Oxford |access-date=23 November 2020 |doi=10.1093/gmo/9781561592630.article.28894 |isbn=978-1-56159-263-0 |url-access=subscription |url=https://www.oxfordmusiconline.com/grovemusic/view/10.1093/gmo/9781561592630.001.0001/omo-9781561592630-e-0000028894 }} {{Grove Music subscription}}</ref>","Jehan Vaillant"
4611,"*[[Jean Vallerand]] (1915–1944)","Jean Vallerand"
4612,"*[[Nicolas Vallet]] (c. 1583 – c. 1642)","Nicolas Vallet"
4613,"*[[Francesco Antonio Vallotti]] (1697–1780)","Francesco Antonio Vallotti"
4614,"*[[Francisco Valls]] (1665–1747)","Francisco Valls"
4615,"*[[David Van Tieghem]] (born 1955)","David Van Tieghem"
4616,"*[[David Van Vactor]] (1906–1994)","David Van Vactor"
4617,"*[[Jules Van Nuffel]] (1883–1953)","Jules Van Nuffel"
4618,"*[[Komitas Vardapet]] (1869–1935)","Komitas Vardapet"
4619,"*[[Víctor Varela]] (born 1955)","Víctor Varela"
4620,"*[[Edgard Varèse]] (1883–1965)","Edgard Varèse"
4621,"*[[Urbán de Vargas]] (1606–1656)","Urbán de Vargas"
4622,"*[[Alexander Egorovich Varlamov]] (1801–1848)","Alexander Egorovich Varlamov"
4623,"*[[Alexander Vladimirovich Varlamov]] (1904–1990)","Alexander Vladimirovich Varlamov"
4624,"*[[Louis Varney]] (1844–1908)","Louis Varney"
4625,"*[[Pēteris Vasks]] (born 1946)","Pēteris Vasks"
4626,"*[[David Vaughan Thomas]] (1873–1934)","David Vaughan Thomas"
4627,"*[[Ralph Vaughan Williams]] (1872–1958)","Ralph Vaughan Williams"
4628,"*[[Orazio Vecchi]] (1550–1605)","Orazio Vecchi"
4629,"*[[Artemy Vedel]] (c. 1767 – 1808)","Artemy Vedel"
4630,"*[[Claudio Veggio]] (born c. 1510)","Claudio Veggio"
4631,"*[[Václav Jindřich Veit]] (1806–1864)","Václav Jindřich Veit"
4632,"*[[Pavel Josef Vejvanovský]] (c. 1633/1639–1693)","Pavel Josef Vejvanovský"
4633,"*[[Jacob ter Veldhuis]] (born 1951)","Jacob ter Veldhuis"
4634,"*[[Caetano Veloso]] (born 1942)","Caetano Veloso"
4635,"*[[Ian Venables]] (born 1955)","Ian Venables"
4636,"*[[Gaetano Veneziano]] (1665–1716)","Gaetano Veneziano"
4637,"*[[Alexander Veprik]] (1899–1958)","Alexander Veprik"
4638,"*[[Antonio Veracini]] (1659–1745)","Antonio Veracini"
4639,"*[[Carl Verbraeken]] (born 1950)","Carl Verbraeken"
4640,"*[[Francesco Maria Veracini]] (1690–1768)","Francesco Maria Veracini"
4641,"*[[Theo Verbey]] (1959–2019)","Theo Verbey"
4642,"*[[Philippe Verdelot]] (c. 1480/1485–c. 1530)","Philippe Verdelot"
4643,"*[[Giuseppe Verdi]] (1813–1901)","Giuseppe Verdi"
4644,"*[[Cornelis Verdonck]] (1563–1625)","Cornelis Verdonck"
4645,"*[[Sándor Veress]] (1907–1992)","Sándor Veress"
4646,"*[[Johannes Verhulst]] (1816–1891)","Johannes Verhulst"
4647,"*[[Gaspar de Verlit]] (1622–1682)","Gaspar de Verlit"
4648,"*[[Pierre Vermont]] (c. 1495 – c. 1533)","Pierre Vermont"
4649,"*[[Matthijs Vermeulen]] (1888–1967)","Matthijs Vermeulen"
4650,"*[[Alexey Verstovsky]] (1799–1862)","Alexey Verstovsky"
4651,"*[[Michael Vetter]] (1943–2013)","Michael Vetter"
4652,"*[[Nicolaus Vetter]] (1666–1734)","Nicolaus Vetter"
4653,"*[[Lodovico Grossi da Viadana]] (c. 1560 – 1627)","Lodovico Grossi da Viadana"
4654,"*[[Pauline Viardot]] (1821–1910)","Pauline Viardot"
4655,"*[[Tomás Luis de Victoria]] (c. 1548 – 1611)","Tomás Luis de Victoria"
4656,"*[[Gerard Victory]] (1921–1995)","Gerard Victory"
4657,"*[[Jacobus Vide]] (fl. 1405?–1433)","Jacobus Vide"
4658,"*[[Johann Vierdanck]] (c. 1605 – 1646)","Johann Vierdanck"
4659,"*[[Louis Vierne]] (1870–1937)","Louis Vierne"
4660,"*[[Henri Vieuxtemps|Henri François Joseph Vieuxtemps]] (1820–1881)","Henri Vieuxtemps"
4661,"*[[Heitor Villa-Lobos]] (1887–1959)","Heitor Villa-Lobos"
4662,"*[[Ángel Villoldo]] (1861–1919)","Ángel Villoldo"
4663,"*[[Giovanni Battista Viotti]] (1755–1824)","Giovanni Battista Viotti"
4664,"*[[Giulio Viozzi]] (1912–1984)","Giulio Viozzi"
4665,"*[[Ezequiel Viñao]] (born 1960)","Ezequiel Viñao"
4666,"*[[Leonardo Vinci]] (c. 1690 – 1730)","Leonardo Vinci"
4667,"*[[Carl Vine]] (born 1954)","Carl Vine"
4668,"*[[Sophie Viney]] (born 1974)","Sophie Viney"
4669,"*[[Param Vir]] (born 1952)","Param Vir"
4670,"*[[Frédéric Viret]] (undated)","Frédéric Viret"
4671,"*[[Robert de Visée]] (c. 1650 – 1732/1733)","Robert de Visée"
4672,"*[[Ivan Vïshnegradsky]] (1893–1979)","Ivan Vïshnegradsky"
4673,"*[[Giovanni Battista Vitali]] (1632–1692)","Giovanni Battista Vitali"
4674,"*[[Tomaso Antonio Vitali]] (1663–1745)","Tomaso Antonio Vitali"
4675,"*[[Jan August Vitásek]] (1770–1839)","Jan August Vitásek"
4676,"*[[Philippe de Vitry]] (1291–1361)<ref>{{cite encyclopedia |last=Bent |first=Margaret |author-link=Margaret Bent |others=Revised by Andrew Wathey |editor1-first=Andrew |editor1-last=Wathey |year=2001 |encyclopedia=[[Grove Music Online]] |title=Vitry, Philippe de |publisher=[[Oxford University Press]] |location=Oxford |access-date=23 November 2020 |doi=10.1093/gmo/9781561592630.article.29535 |isbn=9781561592630 |url-access=subscription |url=https://www.oxfordmusiconline.com/grovemusic/view/10.1093/gmo/9781561592630.001.0001/omo-9781561592630-e-0000029535 }} {{Grove Music subscription}}</ref>","Philippe de Vitry"
4677,"*[[Franco Vittadini]] (1884–1948)","Franco Vittadini"
4678,"*[[Jāzeps Vītols]] (1863–1948)","Jāzeps Vītols"
4679,"*[[Antonio Vivaldi]] (1678–1741)","Antonio Vivaldi"
4680,"*[[Amadeo Vives]] (1871–1932)","Amadeo Vives"
4681,"*[[Giovanni Buonaventura Viviani]] (1638 – c. 1693)","Giovanni Buonaventura Viviani"
4682,"*[[Claude Vivier]] (1948–1983)","Claude Vivier"
4683,"*[[Lucrezia Orsina Vizzana]] (1590–1662)","Lucrezia Orsina Vizzana"
4684,"*[[Roman Vlad]] (1919–2013)","Roman Vlad"
4685,"*[[Pancho Vladigerov]] (1899–1978)","Pancho Vladigerov"
4686,"*[[Wladimir Vogel]] (1896–1984)","Wladimir Vogel"
4687,"*[[Georg Joseph Vogler]] (1749–1814)","Georg Joseph Vogler"
4688,"*[[Johann Caspar Vogler]] (1696–1763)","Johann Caspar Vogler"
4689,"*[[Max Vogrich]] (1852–1916)","Max Vogrich"
4690,"*[[Hans Vogt (composer)|Hans Vogt]] (1911–1992)","Hans Vogt (composer)"
4691,"*[[Robert Voisey]] (born 1969)","Robert Voisey"
4692,"*[[Kevin Volans]] (born 1949)","Kevin Volans"
4693,"*[[Franz Volkert]] (1767–1845)","Franz Volkert"
4694,"*[[Robert Volkmann]] (1815–1883)","Robert Volkmann"
4695,"*[[Andrei Volkonsky]] (1933–2008)","Andrei Volkonsky"
4696,"*[[Alexander Voormolen]] (1895–1980)","Alexander Voormolen"
4697,"*[[Andy Vores]] (born 1956)","Andy Vores"
4698,"*[[Jan Václav Voříšek]] (1791–1825)","Jan Václav Voříšek"
4699,"*[[Antonín Vranický]] (Anton Wranitzky) (1761–1820)","Antonín Vranický"
4700,"*[[Jan Vriend]] (born 1938)","Jan Vriend"
4701,"*[[Klaas de Vries (composer)|Klaas de Vries]] (born 1944)","Klaas de Vries (composer)"
4702,"*[[Louis Vuillemin]] (1879–1929)","Louis Vuillemin"
4703,"*[[Alexander Vustin]] (1943–2020)","Alexander Vustin"
4704,"*[[Hubert Waelrant]] (c. 1517 – 1595)","Hubert Waelrant"
4705,"*[[Johan Wagenaar]] (1862–1941)","Johan Wagenaar"
4706,"*[[Max Wagenknecht]] (1857–1922)","Max Wagenknecht"
4707,"*[[Georg Christoph Wagenseil]] (1715–1777)","Georg Christoph Wagenseil"
4708,"*[[Ignatz Waghalter]] (1881–1949)","Ignatz Waghalter"
4709,"*[[Josef Franz Wagner]] (1856–1908)","Josef Franz Wagner"
4710,"*[[Melinda Wagner]] (born 1957)","Melinda Wagner"
4711,"*[[Richard Wagner]] (1813–1883)","Richard Wagner"
4712,"*[[Wolfram Wagner]] (born 1962)","Wolfram Wagner"
4713,"*[[Siegfried Wagner]] (1869–1930)","Siegfried Wagner"
4714,"*[[Rudolf Wagner-Régeny]] (1903–1969)","Rudolf Wagner-Régeny"
4715,"*[[Adam of Wągrowiec|Adam z Wągrowca]] (Adam of Wągrowiec) (died 1629)","Adam of Wągrowiec"
4716,"*[[Julian Wagstaff]] (born 1970)","Julian Wagstaff"
4717,"*[[Émile Waldteufel]] (1837–1915)","Émile Waldteufel"
4718,"*[[Ernest Walker (composer)|Ernest Walker]] (1870–1949)","Ernest Walker (composer)"
4719,"*[[George Walker (composer)|George Walker]] (1922–2018)","George Walker (composer)"
4720,"*[[William Walker (composer)|William Walker]] (1808–1875)","William Walker (composer)"
4721,"*[[Michael Waller]] (born 1985)","Michael Waller"
4722,"*[[Anton Wallerstein]] (1813–1892)","Anton Wallerstein"
4723,"*[[Stewart Wallace]] (born 1960)","Stewart Wallace"
4724,"*[[William Vincent Wallace]] (1812–1865)","William Vincent Wallace"
4725,"*[[Joelle Wallach]] (born 1946)","Joelle Wallach"
4726,"*[[Thomas Attwood Walmisley]] (1814–1856)","Thomas Attwood Walmisley"
4727,"*[[Craig Walsh]] (born 1971)","Craig Walsh"
4728,"*[[Jennifer Walshe]] (born 1974)","Jennifer Walshe"
4729,"*[[Bruno Walter]] (1876–1962)","Bruno Walter"
4730,"*[[Ignaz Walter]] (1755–1822)","Ignaz Walter"
4731,"*[[Johann Walter]] (Blanckenmüller) (1496–1570)","Johann Walter"
4732,"*[[Walther von der Vogelweide]] (c. 1170 – c. 1230)","Walther von der Vogelweide"
4733,"*[[Johann Gottfried Walther]] (1684–1748)","Johann Gottfried Walther"
4734,"*[[Johann Jakob Walther (composer)|Johann Jakob Walther]] (1650–1717)","Johann Jakob Walther (composer)"
4735,"*[[William Walton]] (1902–1983)","William Walton"
4736,"*[[Johann Baptist Wanhal]] (Vaňhal) (1739–1813)","Johann Baptist Wanhal"
4737,"*[[Johann Wanning]] (1537–1603) ","Johann Wanning"
4738,"*[[John Ward (composer)|John Ward]] (1571–1638)","John Ward (composer)"
4739,"*[[Robert Ward (composer)|Robert Ward]] (1917–2013)","Robert Ward (composer)"
4740,"*[[Peter Warlock]] (1894–1930)","Peter Warlock"
4741,"*[[Henri Warnots]] (1832–1893)","Henri Warnots"
4742,"*[[Harry Warren]] (1893–1981)","Harry Warren"
4743,"*[[Rodney Waschka II]] (born 1958?)","Rodney Waschka II"
4744,"*[[Unico Wilhelm van Wassenaer]] (1692–1766)","Unico Wilhelm van Wassenaer"
4745,"*[[Graham Waterhouse]] (born 1962)","Graham Waterhouse"
4746,"*[[Niel van der Watt]] (born 1962)","Niel van der Watt"
4747,"*[[Franz Waxman]] (1906–1967)","Franz Waxman"
4748,"*[[George James Webb]] (1803–1887)","George James Webb"
4749,"*[[Jimmy Webb]] (born 1946)","Jimmy Webb"
4750,"*[[Samuel Webbe]] (the elder) (1740–1816)","Samuel Webbe"
4751,"*[[Andrew Lloyd Webber]] (born 1948)","Andrew Lloyd Webber"
4752,"*[[William Lloyd Webber]] (1914–1982)","William Lloyd Webber"
4753,"*[[Julie von Webenau]] (1813–1887)","Julie von Webenau"
4754,"*[[Vilma von Webenau]] (1875–1953)","Vilma von Webenau"
4755,"*[[Ben Weber (composer)|Ben Weber]] (1916–1979)","Ben Weber (composer)"
4756,"*[[Carl Maria von Weber]] (1786–1826)","Carl Maria von Weber"
4757,"*[[Anton Webern]] (1883–1945)","Anton Webern"
4758,"*[[Matthias Weckmann]] (c. 1616 – 1674)","Matthias Weckmann"
4759,"*[[Gaspar van Weerbeke]] (c. 1445 – after 1516)","Gaspar van Weerbeke"
4760,"*[[Thomas Weelkes]] (1576–1623)","Thomas Weelkes"
4761,"*[[Joseph Weigl]] (1766–1846)","Joseph Weigl"
4762,"*[[Kurt Weill]] (1900–1950)","Kurt Weill"
4763,"*[[Jacob Weinberg]] (1879–1956)","Jacob Weinberg"
4764,"*[[Mieczysław Weinberg]] (Moishe Vainberg) (1919–1996)","Mieczysław Weinberg"
4765,"*[[Jaromír Weinberger]] (1896–1967)","Jaromír Weinberger"
4766,"*[[Leó Weiner]] (1885–1960)","Leó Weiner"
4767,"*[[Felix Weingartner]] (1863–1942)","Felix Weingartner"
4768,"*[[Judith Weir]] (born 1954)","Judith Weir"
4769,"*[[Hugo Weisgall]] (1912–1997)","Hugo Weisgall"
4770,"*[[Manfred Weiss (composer)|Manfred Weiss]] (1935–2023)","Manfred Weiss (composer)"
4771,"*[[Sylvius Leopold Weiss]] (1687–1750)","Sylvius Leopold Weiss"
4772,"*[[Michael Weiße]] (c. 1488 – 1534)","Michael Weiße"
4773,"*[[Julius Weissenborn]] (1837–1888)","Julius Weissenborn"
4774,"*[[Dan Welcher]] (born 1948)","Dan Welcher"
4775,"*[[John Weldon (musician)|John Weldon]] (1676–1736)","John Weldon (musician)"
4776,"*[[Egon Wellesz]] (1885–1974)","Egon Wellesz"
4777,"*[[Johann Baptist Wendling]] (1723–1797)","Johann Baptist Wendling"
4778,"*[[Andreas Werckmeister]] (1645–1706)","Andreas Werckmeister"
4779,"*[[André Werner]] (born 1960)","André Werner"
4780,"*[[Gregor Werner|Gregor Joseph Werner]] (1693–1766)","Gregor Werner"
4781,"*[[Richard Wernick]] (born 1934)","Richard Wernick"
4782,"*[[Giaches de Wert]] (1535–1596)","Giaches de Wert"
4783,"*[[Charles Wesley]] (1707–1788)","Charles Wesley"
4784,"*[[Charles Wesley junior]] (1757–1834)","Charles Wesley junior"
4785,"*[[Samuel Wesley (composer, born 1766)|Samuel Wesley]] (1766–1837)","Samuel Wesley (composer, born 1766)"
4786,"*[[Samuel Sebastian Wesley]] (1810–1876)","Samuel Sebastian Wesley"
4787,"*[[Martin Wesley-Smith]] (1945–2019)","Martin Wesley-Smith"
4788,"*[[Mark Wessel (composer)|Mark Wessel]] (1894–1973)","Mark Wessel (composer)"
4789,"*[[Peter Westergaard]] (1931–2019)","Peter Westergaard"
4790,"*[[Johann Paul von Westhoff]] (1656–1705)","Johann Paul von Westhoff"
4791,"*[[Henry Westrop]] (1812–1879)","Henry Westrop"
4792,"*[[Richard Wetz]] (1875–1935)","Richard Wetz"
4793,"*[[Christoph Ernst Friedrich Weyse]] (1774–1842)","Christoph Ernst Friedrich Weyse"
4794,"*[[Paul W. Whear]] (1925–2021)","Paul W. Whear"
4795,"*[[Bill Whelan]] (born 1950)","Bill Whelan"
4796,"*[[Scott Wheeler (composer)|Scott Wheeler]] (born 1952)","Scott Wheeler (composer)"
4797,"*[[Eric Whitacre]] (born 1970)","Eric Whitacre"
4798,"*[[James Whitbourn]] (born 1963)","James Whitbourn"
4799,"*[[Benjamin Franklin White]] (1800–1879)","Benjamin Franklin White"
4800,"*[[John White (composer)|John White]] (born 1936)","John White (composer)"
4801,"*[[José White Lafitte|José Silvestre White Lafitte]] (1836–1918)","José White Lafitte"
4802,"*[[Gillian Whitehead]] (born 1941)","Gillian Whitehead"
4803,"*[[Percy Whitlock]] (1903–1946)","Percy Whitlock"
4804,"*[[Thomas Whythorne]] (1528–1595)","Thomas Whythorne"
4805,"*[[Erasmus Widmann]] (1572–1634)","Erasmus Widmann"
4806,"*[[Jörg Widmann]] (born 1973)","Jörg Widmann"
4807,"*[[Charles-Marie Widor]] (1844–1937)","Charles-Marie Widor"
4808,"*[[Henryk Wieniawski]] (1835–1880)","Henryk Wieniawski"
4809,"*[[Johan Wikmanson]] (1753–1800)","Johan Wikmanson"
4810,"*[[Mack Wilberg]] (born 1955)","Mack Wilberg"
4811,"*[[Philip Wilby]] (born 1949)","Philip Wilby"
4812,"*[[John Wilbye]] (1574–1638)","John Wilbye"
4813,"*[[Alec Wilder]] (1907–1980)","Alec Wilder"
4814,"*[[Philip van Wilder]] (c. 1500 – 1554)","Philip van Wilder"
4815,"*[[Johann Hugo von Wilderer]] (1670–1724)","Johann Hugo von Wilderer"
4816,"*[[Wilhelmine of Prussia, Margravine of Brandenburg-Bayreuth|Wilhelmine of Prussia]] (1709–1758)","Wilhelmine of Prussia, Margravine of Brandenburg-Bayreuth"
4817,"*[[Adrian Willaert]] (c. 1490 – 1562)","Adrian Willaert"
4818,"*[[Healey Willan]] (1880–1968)","Healey Willan"
4819,"*[[David Willcocks]] (1919–2015)","David Willcocks"
4820,"*[[Grace Williams]] (1906–1977)","Grace Williams"
4821,"*[[John Williams]] (born 1932)","John Williams"
4822,"*[[Spencer Williams]] (1889–1965)","Spencer Williams"
4823,"*[[Malcolm Williamson]] (1931–2003)","Malcolm Williamson"
4824,"*[[Richard Storrs Willis]] (1819–1900)","Richard Storrs Willis"
4825,"*[[Arthur Wills (musician)|Arthur Wills]] (1926–2020)","Arthur Wills (musician)"
4826,"*[[Meredith Willson]] (1902–1984)","Meredith Willson"
4827,"*[[Johann Wilhelm Wilms]] (1772–1847)","Johann Wilhelm Wilms"
4828,"*[[Charles Wilson (composer)|Charles Wilson]] (1931–2019)","Charles Wilson (composer)"
4829,"*[[Ian Wilson (composer)|Ian Wilson]] (born 1964)","Ian Wilson (composer)"
4830,"*[[James Wilson (composer)|James Wilson]] (1922–2005)","James Wilson (composer)"
4831,"*[[John Wilson (composer)|John Wilson]] (1595–1674)","John Wilson (composer)"
4832,"*[[Richard Edward Wilson|Richard Wilson]] (born 1941)","Richard Edward Wilson"
4833,"*[[Sandy Wilson]] (1924–2014)","Sandy Wilson"
4834,"*[[Thomas Wilson (composer)|Thomas Wilson]] (1927–2001)","Thomas Wilson (composer)"
4835,"*[[August Wiltberger]] (1850–1928)","August Wiltberger"
4836,"*[[Heinz Winbeck]] (1946–2019)","Heinz Winbeck"
4837,"*[[Herbert Windt]] (1894–1965)","Herbert Windt"
4838,"*[[Peter Winter]] (1754–1825)","Peter Winter"
4839,"*[[Austin Wintory]] (born 1984)","Austin Wintory"
4840,"*[[Dag Wirén|Dag Ivar Wirén]] (1905–1986)","Dag Wirén"
4841,"*[[Michael Wise (musician)|Michael Wise]] (c. 1647 – 1687)","Michael Wise (musician)"
4842,"*[[Peter Wishart (composer)|Peter Wishart]] (1921–1984)","Peter Wishart (composer)"
4843,"*[[Christian Friedrich Witt]] (c. 1660 – 1717)","Christian Friedrich Witt"
4844,"*[[Franz Xaver Witt]] (1834–1888)","Franz Xaver Witt"
4845,"*[[Friedrich Witt]] (1770–1836)","Friedrich Witt"
4846,"*[[Robert William Witt]] (1930–1967)","Robert William Witt"
4847,"*[[Diane Wittry]] (born 1964)","Diane Wittry"
4848,"*[[René Wohlhauser]] (born 1954)","René Wohlhauser"
4849,"*[[Erling Wold]] (born 1958)","Erling Wold"
4850,"*[[Ernst Wilhelm Wolf]] (1735–1792)","Ernst Wilhelm Wolf"
4851,"*[[Hugo Wolf]] (1860–1903)","Hugo Wolf"
4852,"*[[Ermanno Wolf-Ferrari]] (1876–1948)","Ermanno Wolf-Ferrari"
4853,"*[[Christian Wolff (composer)|Christian Wolff]] (born 1934)","Christian Wolff (composer)"
4854,"*[[Joseph Wölfl]] (1773–1812)","Joseph Wölfl"
4855,"*[[Joseph Maria Wolfram]] (1789–1839)","Joseph Maria Wolfram"
4856,"*[[Oswald von Wolkenstein]] (c. 1376 – 1445)","Oswald von Wolkenstein"
4857,"*[[Stefan Wolpe]] (1902–1972)","Stefan Wolpe"
4858,"*[[Hyo-Won Woo]] (born 1974)","Hyo-Won Woo"
4859,"*[[Charles Wood (composer)|Charles Wood]] (1866–1926)","Charles Wood (composer)"
4860,"*[[Victoria Wood]] (1953–2016)","Victoria Wood"
4861,"*[[Robert Woodcock]] (c. 1690 – 1728)","Robert Woodcock"
4862,"*[[Richard Woodward (organist)|Richard Woodward]] (c. 1743 – 1777)","Richard Woodward (organist)"
