refString,fstName,midNames,lstName,fullName,origLangName,currGender,dobYgr,dobMgr,dobDgr,dobFlag
https://en.wikipedia.org/w/index.php?title=Jan_Vriend&oldid=1227054866,Jan,,Vriend,Jan Vriend,,,1938,11,,b.
https://en.wikipedia.org/w/index.php?title=Klaas_de_Vries_(composer)&oldid=1133177787,Klaas,,Vries,Klaas de Vries (composer),,,1944,7,15,b.
https://en.wikipedia.org/w/index.php?title=Louis_Vuillemin&oldid=1218350640,Louis,,Vuillemin,Louis Vuillemin,,,1879,12,19,b.
https://en.wikipedia.org/w/index.php?title=Alexander_Vustin&oldid=1218346879,Alexander,,Vustin,Alexander Vustin,,,1943,4,24,b.
https://en.wikipedia.org/w/index.php?title=Hubert_Waelrant&oldid=1180126673,Hubert,,Waelrant,Hubert Waelrant,,,1565,,,b.
https://en.wikipedia.org/w/index.php?title=Johan_Wagenaar&oldid=1219740265,Johan,,Wagenaar,Johan Wagenaar,,,1862,11,1,b.
https://en.wikipedia.org/w/index.php?title=Max_Wagenknecht&oldid=1217478973,Max,,Wagenknecht,Max Wagenknecht,,,1857,8,14,b.
https://en.wikipedia.org/w/index.php?title=Georg_Christoph_Wagenseil&oldid=1218347023,Georg,,Wagenseil,Georg Christoph Wagenseil,,,1715,1,29,b.
https://en.wikipedia.org/w/index.php?title=Ignatz_Waghalter&oldid=1224132655,Ignatz,,Waghalter,Ignatz Waghalter,,,1881,3,15,b.
https://en.wikipedia.org/w/index.php?title=Josef_Wagner_(composer)&oldid=1218345774,Josef,,Wagner,Josef Wagner (composer),,,1856,3,20,b.
https://en.wikipedia.org/w/index.php?title=Melinda_Wagner&oldid=1214149409,Melinda,,Wagner,Melinda Wagner,,,1957,,,b.
https://en.wikipedia.org/w/index.php?title=Richard_Wagner&oldid=1227311823,Richard,,Wagner,Richard Wagner,,,1813,5,22,b.
https://en.wikipedia.org/w/index.php?title=Wolfram_Wagner&oldid=1038278779,Wolfram,,Wagner,Wolfram Wagner,,,1962,9,28,b.
https://en.wikipedia.org/w/index.php?title=Siegfried_Wagner&oldid=1227411312,Siegfried,,Wagner,Siegfried Wagner,,,1869,6,6,b.
https://en.wikipedia.org/w/index.php?title=Rudolf_Wagner-Régeny&oldid=1157275349,Rudolf,,Wagner-Régeny,Rudolf Wagner-Régeny,,,1903,8,28,b.
https://en.wikipedia.org/w/index.php?title=Adam_of_Wągrowiec&oldid=1190402160,Adam,,Wągrowiec,Adam of Wągrowiec,,,1618,,,c.
https://en.wikipedia.org/w/index.php?title=Julian_Wagstaff&oldid=1218333682,Julian,,Wagstaff,Julian Wagstaff,,,1970,,,b.
https://en.wikipedia.org/w/index.php?title=Émile_Waldteufel&oldid=1225229624,Émile,,Waldteufel,Émile Waldteufel,,,1837,12,9,b.
https://en.wikipedia.org/w/index.php?title=Ernest_Walker_(composer)&oldid=1220896782,Ernest,,Walker,Ernest Walker (composer),,,1870,7,15,b.
https://en.wikipedia.org/w/index.php?title=George_Walker_(composer)&oldid=1226310030,George,,Walker,George Walker (composer),,,1922,6,27,b.
https://en.wikipedia.org/w/index.php?title=William_Walker_(composer)&oldid=1211844428,William,,Walker,William Walker (composer),,,1809,5,6,b.
https://en.wikipedia.org/w/index.php?title=Michael_Waller&oldid=1180594769,Michael,,Waller,Michael Waller,,,1985,10,26,b.
https://en.wikipedia.org/w/index.php?title=Anton_Wallerstein&oldid=1187375772,Anton,,Wallerstein,Anton Wallerstein,,,1813,9,28,b.
https://en.wikipedia.org/w/index.php?title=Stewart_Wallace&oldid=1218350603,Stewart,,Wallace,Stewart Wallace,,,1960,,,b.
https://en.wikipedia.org/w/index.php?title=William_Vincent_Wallace&oldid=1218349241,William,,Wallace,William Vincent Wallace,,,1812,3,11,b.
https://en.wikipedia.org/w/index.php?title=Joelle_Wallach&oldid=1214149387,Joelle,,Wallach,Joelle Wallach,,,1946,6,29,b.
https://en.wikipedia.org/w/index.php?title=Thomas_Attwood_Walmisley&oldid=1223113172,Thomas,,Walmisley,Thomas Attwood Walmisley,,,1814,1,21,b.
https://en.wikipedia.org/w/index.php?title=Craig_Walsh&oldid=1158209760,Craig,,Walsh,Craig Walsh,,,1971,4,11,b.
https://en.wikipedia.org/w/index.php?title=Jennifer_Walshe&oldid=1197681257,Jennifer,,Walshe,Jennifer Walshe,,,1974,6,1,b.
https://en.wikipedia.org/w/index.php?title=Bruno_Walter&oldid=1225927197,Bruno,,Walter,Bruno Walter,,,1876,9,15,b.
https://en.wikipedia.org/w/index.php?title=Ignaz_Walter&oldid=1086252069,Ignaz,,Walter,Ignaz Walter,,,1755,8,31,b.
https://en.wikipedia.org/w/index.php?title=Johann_Walter&oldid=1220923069,Johann,,Walter,Johann Walter,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Walther_von_der_Vogelweide&oldid=1222178931,Walther,,Vogelweide,Walther von der Vogelweide,,,1170,,,c.
https://en.wikipedia.org/w/index.php?title=Johann_Gottfried_Walther&oldid=1217478981,Johann,,Walther,Johann Gottfried Walther,,,1684,9,18,b.
https://en.wikipedia.org/w/index.php?title=Johann_Jakob_Walther_(composer)&oldid=1217485572,Johann,,Walther,Johann Jakob Walther (composer),,,1650,,,b.
https://en.wikipedia.org/w/index.php?title=William_Walton&oldid=1224356324,William,,Walton,William Walton,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Johann_Baptist_Wanhal&oldid=1218348129,Johann,,Wanhal,Johann Baptist Wanhal,,,1739,5,12,b.
https://en.wikipedia.org/w/index.php?title=Johann_Wanning&oldid=1089351830,Johann,,Wanning,Johann Wanning,,,,,,b.
https://en.wikipedia.org/w/index.php?title=John_Ward_(composer)&oldid=1225482170,John,,Ward,John Ward (composer),,,1590,,,b.
https://en.wikipedia.org/w/index.php?title=Robert_Ward_(composer)&oldid=1218350616,Robert,,Ward,Robert Ward (composer),,,1917,9,13,b.
https://en.wikipedia.org/w/index.php?title=Peter_Warlock&oldid=1213739594,Peter,,Warlock,Peter Warlock,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Henri_Warnots&oldid=1184942498,Henri,,Warnots,Henri Warnots,,,1857,,,b.
https://en.wikipedia.org/w/index.php?title=Harry_Warren&oldid=1204821930,Harry,,Warren,Harry Warren,,,1893,12,24,b.
https://en.wikipedia.org/w/index.php?title=Rodney_Waschka_II&oldid=1077758464,Rodney,,II,Rodney Waschka II,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Unico_Wilhelm_van_Wassenaer&oldid=1149865365,Unico,,Wassenaer,Unico Wilhelm van Wassenaer,,,1692,10,30,b.
https://en.wikipedia.org/w/index.php?title=Graham_Waterhouse&oldid=1217931196,Graham,,Waterhouse,Graham Waterhouse,,,1962,11,2,b.
https://en.wikipedia.org/w/index.php?title=Niel_van_der_Watt&oldid=1218216406,Niel,,Watt,Niel van der Watt,,,1962,12,28,b.
https://en.wikipedia.org/w/index.php?title=Franz_Waxman&oldid=1191629413,Franz,,Waxman,Franz Waxman,,,1906,12,24,b.
https://en.wikipedia.org/w/index.php?title=George_James_Webb&oldid=1194414540,George,,Webb,George James Webb,,,1803,6,24,b.
https://en.wikipedia.org/w/index.php?title=Jimmy_Webb&oldid=1224206395,Jimmy,,Webb,Jimmy Webb,,,1946,8,15,b.
https://en.wikipedia.org/w/index.php?title=Samuel_Webbe&oldid=1218347520,Samuel,,Webbe,Samuel Webbe,,,1740,,,b.
https://en.wikipedia.org/w/index.php?title=Andrew_Lloyd_Webber&oldid=1228381998,Andrew,,Webber,Andrew Lloyd Webber,,,1948,3,22,b.
https://en.wikipedia.org/w/index.php?title=William_Lloyd_Webber&oldid=1224019519,William,,Webber,William Lloyd Webber,,,1914,3,11,b.
https://en.wikipedia.org/w/index.php?title=Julie_von_Webenau&oldid=1218417083,Julie,,Webenau,Julie von Webenau,,,1813,10,16,b.
https://en.wikipedia.org/w/index.php?title=Vilma_von_Webenau&oldid=1153427333,Vilma,,Webenau,Vilma von Webenau,,,1875,2,15,b.
https://en.wikipedia.org/w/index.php?title=Ben_Weber_(composer)&oldid=1222635588,Ben,,Weber,Ben Weber (composer),,,1916,7,23,b.
https://en.wikipedia.org/w/index.php?title=Carl_Maria_von_Weber&oldid=1227575869,Carl,,Weber,Carl Maria von Weber,,,1826,6,,c.
https://en.wikipedia.org/w/index.php?title=Anton_Webern&oldid=1227849942,Anton,,Webern,Anton Webern,,,1883,12,3,b.
https://en.wikipedia.org/w/index.php?title=Matthias_Weckmann&oldid=1217478983,Matthias,,Weckmann,Matthias Weckmann,,,1616,,,c.
https://en.wikipedia.org/w/index.php?title=Gaspar_van_Weerbeke&oldid=1224970908,Gaspar,,Weerbeke,Gaspar van Weerbeke,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Thomas_Weelkes&oldid=1220998278,Thomas,,Weelkes,Thomas Weelkes,,,1576,,,b.
https://en.wikipedia.org/w/index.php?title=Joseph_Weigl&oldid=1226377723,Joseph,,Weigl,Joseph Weigl,,,1766,3,28,b.
https://en.wikipedia.org/w/index.php?title=Kurt_Weill&oldid=1227278984,Kurt,,Weill,Kurt Weill,,,1900,3,2,b.
https://en.wikipedia.org/w/index.php?title=Jacob_Weinberg&oldid=1179784494,Jacob,,Weinberg,Jacob Weinberg,,,1879,7,1,b.
https://en.wikipedia.org/w/index.php?title=Mieczysław_Weinberg&oldid=1219369834,Mieczysław,,Weinberg,Mieczysław Weinberg,,,1919,12,8,b.
https://en.wikipedia.org/w/index.php?title=Jaromír_Weinberger&oldid=1212617039,Jaromír,,Weinberger,Jaromír Weinberger,,,1896,1,8,b.
https://en.wikipedia.org/w/index.php?title=Leó_Weiner&oldid=1216977593,Leó,,Weiner,Leó Weiner,,,1885,4,16,b.
https://en.wikipedia.org/w/index.php?title=Felix_Weingartner&oldid=1226808355,Felix,,Weingartner,Felix Weingartner,,,1915,,,c.
https://en.wikipedia.org/w/index.php?title=Judith_Weir&oldid=1193357113,Judith,,Weir,Judith Weir,,,1954,5,11,b.
https://en.wikipedia.org/w/index.php?title=Hugo_Weisgall&oldid=1218350612,Hugo,,Weisgall,Hugo Weisgall,,,1912,10,13,b.
https://en.wikipedia.org/w/index.php?title=Manfred_Weiss_(composer)&oldid=1153029874,Manfred,,Weiss,Manfred Weiss (composer),,,1935,2,12,b.
https://en.wikipedia.org/w/index.php?title=Sylvius_Leopold_Weiss&oldid=1219360017,Sylvius,,Weiss,Sylvius Leopold Weiss,,,1687,10,12,b.
https://en.wikipedia.org/w/index.php?title=Michael_Weiße&oldid=1171243192,Michael,,Weiße,Michael Weiße,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Julius_Weissenborn&oldid=1208923423,Julius,,Weissenborn,Julius Weissenborn,,,1837,4,13,b.
https://en.wikipedia.org/w/index.php?title=Dan_Welcher&oldid=1218350613,Dan,,Welcher,Dan Welcher,,,1948,3,2,b.
https://en.wikipedia.org/w/index.php?title=John_Weldon_(musician)&oldid=1218347517,John,,Weldon,John Weldon (musician),,,1676,1,19,b.
https://en.wikipedia.org/w/index.php?title=Egon_Wellesz&oldid=1210751855,Egon,,Wellesz,Egon Wellesz,,,1885,10,21,b.
https://en.wikipedia.org/w/index.php?title=Johann_Baptist_Wendling&oldid=1161392506,Johann,,Wendling,Johann Baptist Wendling,,,1723,6,17,b.
https://en.wikipedia.org/w/index.php?title=Andreas_Werckmeister&oldid=1217478956,Andreas,,Werckmeister,Andreas Werckmeister,,,1645,11,30,b.
https://en.wikipedia.org/w/index.php?title=André_Werner&oldid=1218352262,André,,Werner,André Werner,,,1960,6,4,b.
https://en.wikipedia.org/w/index.php?title=Gregor_Werner&oldid=1217921904,Gregor,,Werner,Gregor Werner,,,1693,1,28,b.
https://en.wikipedia.org/w/index.php?title=Richard_Wernick&oldid=1174667168,Richard,,Wernick,Richard Wernick,,,1934,1,16,b.
https://en.wikipedia.org/w/index.php?title=Giaches_de_Wert&oldid=1169790390,Giaches,,Wert,Giaches de Wert,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Charles_Wesley&oldid=1225631423,Charles,,Wesley,Charles Wesley,,,1766,12,18,b.
https://en.wikipedia.org/w/index.php?title=Charles_Wesley_junior&oldid=1158481233,Charles,,junior,Charles Wesley junior,,,1757,12,11,b.
"https://en.wikipedia.org/w/index.php?title=Samuel_Wesley_(composer,_born_1766)&oldid=1225631558",Samuel,,Wesley,"Samuel Wesley (composer, born 1766)",,,1766,2,24,b.
https://en.wikipedia.org/w/index.php?title=Samuel_Sebastian_Wesley&oldid=1224442821,Samuel,,Wesley,Samuel Sebastian Wesley,,,1766,8,14,b.
https://en.wikipedia.org/w/index.php?title=Martin_Wesley-Smith&oldid=1197357275,Martin,,Wesley-Smith,Martin Wesley-Smith,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Mark_Wessel_(composer)&oldid=1216978144,Mark,,Wessel,Mark Wessel (composer),,,1894,3,26,b.
https://en.wikipedia.org/w/index.php?title=Peter_Westergaard&oldid=1218350614,Peter,,Westergaard,Peter Westergaard,,,1931,5,28,b.
https://en.wikipedia.org/w/index.php?title=Johann_Paul_von_Westhoff&oldid=1217485561,Johann,,Westhoff,Johann Paul von Westhoff,,,1656,,,b.
https://en.wikipedia.org/w/index.php?title=Henry_Westrop&oldid=1217479178,Henry,,Westrop,Henry Westrop,,,1812,7,22,b.
https://en.wikipedia.org/w/index.php?title=Richard_Wetz&oldid=1218352283,Richard,,Wetz,Richard Wetz,,,1875,2,26,b.
https://en.wikipedia.org/w/index.php?title=Christoph_Ernst_Friedrich_Weyse&oldid=1222864759,Christoph,,Weyse,Christoph Ernst Friedrich Weyse,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Paul_W._Whear&oldid=1216653424,Paul,,Whear,Paul W. Whear,,,1925,11,13,b.
https://en.wikipedia.org/w/index.php?title=Bill_Whelan&oldid=1225565684,Bill,,Whelan,Bill Whelan,,,1950,5,22,b.
https://en.wikipedia.org/w/index.php?title=Scott_Wheeler_(composer)&oldid=1110670817,Scott,,Wheeler,Scott Wheeler (composer),,,1952,2,24,b.
https://en.wikipedia.org/w/index.php?title=Eric_Whitacre&oldid=1219455391,Eric,,Whitacre,Eric Whitacre,,,1970,,,b.
https://en.wikipedia.org/w/index.php?title=James_Whitbourn&oldid=1217853826,James,,Whitbourn,James Whitbourn,,,1963,8,17,b.
https://en.wikipedia.org/w/index.php?title=Benjamin_Franklin_White&oldid=1174658126,Benjamin,,White,Benjamin Franklin White,,,1800,9,20,b.
https://en.wikipedia.org/w/index.php?title=John_White_(composer)&oldid=1221228242,John,,White,John White (composer),,,1936,4,5,b.
https://en.wikipedia.org/w/index.php?title=José_White_Lafitte&oldid=1206941781,José,,Lafitte,José White Lafitte,,,1836,1,17,b.
https://en.wikipedia.org/w/index.php?title=Gillian_Whitehead&oldid=1202639266,Gillian,,Whitehead,Gillian Whitehead,,,1941,4,23,b.
https://en.wikipedia.org/w/index.php?title=Percy_Whitlock&oldid=1226717730,Percy,,Whitlock,Percy Whitlock,,,1903,6,1,b.
https://en.wikipedia.org/w/index.php?title=Thomas_Whythorne&oldid=1218502881,Thomas,,Whythorne,Thomas Whythorne,,,1528,,,b.
https://en.wikipedia.org/w/index.php?title=Erasmus_Widmann&oldid=1225487542,Erasmus,,Widmann,Erasmus Widmann,,,1572,,,b.
https://en.wikipedia.org/w/index.php?title=Jörg_Widmann&oldid=1228342984,Jörg,,Widmann,Jörg Widmann,,,1973,6,19,b.
https://en.wikipedia.org/w/index.php?title=Charles-Marie_Widor&oldid=1226212252,Charles-Marie,,Widor,Charles-Marie Widor,,,1844,2,21,b.
https://en.wikipedia.org/w/index.php?title=Henryk_Wieniawski&oldid=1218373379,Henryk,,Wieniawski,Henryk Wieniawski,,,1835,7,10,b.
https://en.wikipedia.org/w/index.php?title=Johan_Wikmanson&oldid=1218346342,Johan,,Wikmanson,Johan Wikmanson,,,1753,12,28,b.
https://en.wikipedia.org/w/index.php?title=Mack_Wilberg&oldid=1195362482,Mack,,Wilberg,Mack Wilberg,,,1955,2,20,b.
https://en.wikipedia.org/w/index.php?title=Philip_Wilby&oldid=1089171293,Philip,,Wilby,Philip Wilby,,,,,,b.
https://en.wikipedia.org/w/index.php?title=John_Wilbye&oldid=1220923523,John,,Wilbye,John Wilbye,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Alec_Wilder&oldid=1219016245,Alec,,Wilder,Alec Wilder,,,1907,2,16,b.
https://en.wikipedia.org/w/index.php?title=Philip_van_Wilder&oldid=1228358693,Philip,,Wilder,Philip van Wilder,,,1500,,,c.
https://en.wikipedia.org/w/index.php?title=Johann_Hugo_von_Wilderer&oldid=1218352260,Johann,,Wilderer,Johann Hugo von Wilderer,,,1670,,,b.
"https://en.wikipedia.org/w/index.php?title=Wilhelmine_of_Prussia,_Margravine_of_Brandenburg-Bayreuth&oldid=1226908169",Wilhelmine,,Prussia,"Wilhelmine of Prussia, Margravine of Brandenburg-Bayreuth",,,1709,7,3,b.
https://en.wikipedia.org/w/index.php?title=Adrian_Willaert&oldid=1226018586,Adrian,,Willaert,Adrian Willaert,,,1490,,,c.
https://en.wikipedia.org/w/index.php?title=Healey_Willan&oldid=1223405642,Healey,,Willan,Healey Willan,,,,,,b.
https://en.wikipedia.org/w/index.php?title=David_Willcocks&oldid=1217477929,David,,Willcocks,David Willcocks,,,1919,12,30,b.
https://en.wikipedia.org/w/index.php?title=Grace_Williams&oldid=1226712230,Grace,,Williams,Grace Williams,,,1906,2,19,b.
https://en.wikipedia.org/w/index.php?title=John_Williams&oldid=1226558792,John,,Williams,John Williams,,,1932,2,8,b.
https://en.wikipedia.org/w/index.php?title=Spencer_Williams&oldid=1187758240,Spencer,,Williams,Spencer Williams,,,1889,10,14,b.
https://en.wikipedia.org/w/index.php?title=Malcolm_Williamson&oldid=1225615228,Malcolm,,Williamson,Malcolm Williamson,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Richard_Storrs_Willis&oldid=1157448536,Richard,,Willis,Richard Storrs Willis,,,1819,2,10,b.
https://en.wikipedia.org/w/index.php?title=Arthur_Wills_(musician)&oldid=1217479205,Arthur,,Wills,Arthur Wills (musician),,,,,,b.
https://en.wikipedia.org/w/index.php?title=Meredith_Willson&oldid=1227009793,Meredith,,Willson,Meredith Willson,,,1902,5,18,b.
https://en.wikipedia.org/w/index.php?title=Johann_Wilhelm_Wilms&oldid=1192274902,Johann,,Wilms,Johann Wilhelm Wilms,,,1772,3,30,b.
https://en.wikipedia.org/w/index.php?title=Charles_Wilson_(composer)&oldid=1218347764,Charles,,Wilson,Charles Wilson (composer),,,1931,5,8,b.
https://en.wikipedia.org/w/index.php?title=Ian_Wilson_(composer)&oldid=1227551779,Ian,,Wilson,Ian Wilson (composer),,,1964,12,26,b.
https://en.wikipedia.org/w/index.php?title=James_Wilson_(composer)&oldid=1218349225,James,,Wilson,James Wilson (composer),,,1922,9,27,b.
https://en.wikipedia.org/w/index.php?title=John_Wilson_(composer)&oldid=1089188130,John,,Wilson,John Wilson (composer),,,1595,4,5,b.
https://en.wikipedia.org/w/index.php?title=Richard_Edward_Wilson&oldid=1163641663,Richard,,Wilson,Richard Edward Wilson,,,1941,5,15,b.
https://en.wikipedia.org/w/index.php?title=Sandy_Wilson&oldid=1200562738,Sandy,,Wilson,Sandy Wilson,,,1924,5,19,b.
https://en.wikipedia.org/w/index.php?title=Thomas_Wilson_(composer)&oldid=1218333688,Thomas,,Wilson,Thomas Wilson (composer),,,1927,10,10,b.
https://en.wikipedia.org/w/index.php?title=August_Wiltberger&oldid=1063098015,August,,Wiltberger,August Wiltberger,,,1850,4,17,b.
https://en.wikipedia.org/w/index.php?title=Heinz_Winbeck&oldid=1223007960,Heinz,,Winbeck,Heinz Winbeck,,,1946,2,11,b.
https://en.wikipedia.org/w/index.php?title=Herbert_Windt&oldid=1225783011,Herbert,,Windt,Herbert Windt,,,1894,9,15,b.
https://en.wikipedia.org/w/index.php?title=Peter_Winter&oldid=1218890864,Peter,,Winter,Peter Winter,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Austin_Wintory&oldid=1227413200,Austin,,Wintory,Austin Wintory,,,1984,9,9,b.
https://en.wikipedia.org/w/index.php?title=Dag_Wirén&oldid=1220883440,Dag,,Wirén,Dag Wirén,,,1905,10,15,b.
https://en.wikipedia.org/w/index.php?title=Michael_Wise_(musician)&oldid=1227280743,Michael,,Wise,Michael Wise (musician),,,1647,,,c.
https://en.wikipedia.org/w/index.php?title=Peter_Wishart_(composer)&oldid=1221500699,Peter,,Wishart,Peter Wishart (composer),,,1921,6,25,b.
https://en.wikipedia.org/w/index.php?title=Christian_Friedrich_Witt&oldid=1222966539,Christian,,Witt,Christian Friedrich Witt,,,1660,,,c.
https://en.wikipedia.org/w/index.php?title=Franz_Xaver_Witt&oldid=1036335744,Franz,,Witt,Franz Xaver Witt,,,1834,2,9,b.
https://en.wikipedia.org/w/index.php?title=Friedrich_Witt&oldid=1218351325,Friedrich,,Witt,Friedrich Witt,,,1770,11,8,b.
https://en.wikipedia.org/w/index.php?title=Robert_William_Witt&oldid=1219042892,Robert,,Witt,Robert William Witt,,,1930,3,4,b.
https://en.wikipedia.org/w/index.php?title=Diane_Wittry&oldid=1214063564,Diane,,Wittry,Diane Wittry,,,,,,b.
https://en.wikipedia.org/w/index.php?title=René_Wohlhauser&oldid=1217097612,René,,Wohlhauser,René Wohlhauser,,,1954,3,24,b.
https://en.wikipedia.org/w/index.php?title=Erling_Wold&oldid=1220107057,Erling,,Wold,Erling Wold,,,1958,1,30,b.
https://en.wikipedia.org/w/index.php?title=Ernst_Wilhelm_Wolf&oldid=1122631517,Ernst,,Wolf,Ernst Wilhelm Wolf,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Hugo_Wolf&oldid=1225279518,Hugo,,Wolf,Hugo Wolf,,,1860,3,13,b.
https://en.wikipedia.org/w/index.php?title=Ermanno_Wolf-Ferrari&oldid=1223518396,Ermanno,,Wolf-Ferrari,Ermanno Wolf-Ferrari,,,1906,,,c.
https://en.wikipedia.org/w/index.php?title=Christian_Wolff_(composer)&oldid=1219042869,Christian,,Wolff,Christian Wolff (composer),,,1934,3,8,b.
https://en.wikipedia.org/w/index.php?title=Joseph_Woelfl&oldid=1223683902,Joseph,,Woelfl,Joseph Woelfl,,,,,,b.
https://en.wikipedia.org/w/index.php?title=Joseph_Maria_Wolfram&oldid=1227089136,Joseph,,Wolfram,Joseph Maria Wolfram,,,1789,7,21,b.
https://en.wikipedia.org/w/index.php?title=Oswald_von_Wolkenstein&oldid=1218002651,Oswald,,Wolkenstein,Oswald von Wolkenstein,,,1376,,,b.
https://en.wikipedia.org/w/index.php?title=Stefan_Wolpe&oldid=1225187106,Stefan,,Wolpe,Stefan Wolpe,,,1902,8,25,b.
https://en.wikipedia.org/w/index.php?title=Hyo-Won_Woo&oldid=1217740217,Hyo-Won,,Woo,Hyo-Won Woo,,,1974,7,13,b.
https://en.wikipedia.org/w/index.php?title=Charles_Wood_(composer)&oldid=1224573726,Charles,,Wood,Charles Wood (composer),,,1866,6,22,b.
https://en.wikipedia.org/w/index.php?title=Victoria_Wood&oldid=1225272267,Victoria,,Wood,Victoria Wood,,,1989,,,b.
https://en.wikipedia.org/w/index.php?title=Robert_Woodcock&oldid=1221336463,Robert,,Woodcock,Robert Woodcock,,,1642,,,b.
https://en.wikipedia.org/w/index.php?title=Richard_Woodward_(organist)&oldid=1218503392,Richard,,Woodward,Richard Woodward (organist),,,1743,,,b.
https://en.wikipedia.org/w/index.php?title=John_Woolrich&oldid=1212477726,John,,Woolrich,John Woolrich,,,1954,,,b.
https://en.wikipedia.org/w/index.php?title=Felix_Woyrsch&oldid=1218352257,Felix,,Woyrsch,Felix Woyrsch,,,1860,10,8,b.
https://en.wikipedia.org/w/index.php?title=Pavel_Wranitzky&oldid=427256400,Pavel,,Wranitzky,Pavel Wranitzky,,,,,,b.
